foodId,Title,Category,Ingredients,Total_Ingredients,Steps,Total_Steps,Loves
3023,perkedel tongkol tuna,ikan,"biji kentang , tuna sbg campuran , bawang merah , bawang putih , merica , garam",6,"1) Goreng bawang merah, putih, kentang (dinginkan dan haluskan bersamaan dengan merica, garam)
2) Tuna yang sudah di goreng setengah matang, bisa di dinginkan dan kemudian dihaluskan bersamaan dengan adonan tadi.
3) Siyap dan bentuk.
4) Bila sudah siap, celupkan pada telor. Panaskan minyak dan goreng hingga agak kecoklatan.",4,11
3028,cah kangkung daging sapi debm,sapi,"iket kangkung petik daun batang , daging sapi tipis , cabe merah , cabe rawit , bawang merah , bawang putih , tomat , penyedap , garam , saori tiram",8,"1) Siapkan bahan-bahan kemudian Iris bawang merah, bawang putih, cabe merah dan cabe rawit lalu tumis hingga harum
2) Masukan daging sapi lalu aduk2 hingga matang
3) Masukan kangkung, irisan tomat lalu aduk, beri secukup ny saori tiram, garam dan penyedap, aduk2 hingga bumbu tercampur dan meresap, angkat lalu sajikan.",3,11
3032,sambal bajak tongkol,ikan,"tongkol , cabe rawit , cabe merah , bawang putih , bawang merah , gula , garam royco , minyak goreng",7,"1) Bersihkan tongkol dan goreng
2) Cuci bersih Cabe, dan bawang
3) Goreng Cabe,bawang kemudian haluskan
4) Goreng dengan minyak panas sampai harum dan masukkan tongkol gorengnya
5) Makan dengan nasi hangat dan krupuk",5,11
3035,telur tahu orak arik bekal simple ,telur,"tahu kuning , telur ayam , garam , kaldu jamur totole , merica , btg daun bawang , bawang putih , saos tiram , cangkir air panas , minyak goreng utk menumis",8,"1) Panaskan minyak kemudian masukkan bawang putih, tumis hingga wangi dan keemasan.
2) Masukkan telur, orak arik. Tambahkan bumbu2 penyedap dan saos tiram.
3) Masukkan tahu, hancurkan (boleh juga sudah dihancurkan sblm dimasukkan ke penggorengan). Tambahkan sedikit air panas.
4) Sebelum air banyak menyusut, masukkan bawang daun. Oseng terus. Koreksi rasa bila perlu.
5) Tunggu air menyusut (saya suka yg kering-kering basah ). Angkat lalu sajikan. Bisa untuk bekal kalau pagi2 harus masak.",5,11
3036,bola bola kentang tahu,tahu,"kentang , tahu , wortel , tepung terigu , telor , merica bubuk bumbu kaldu penyedap , tepung roti , minyak mengoreng",8,"1) Kupas kentang, potong-potong, cuci bersih lalu kukus ±15menit
2) Setelah kentang matang, hancurkan bersama dg tahu,masukkan wortel yg sudah dipotong kecil-kecil, tepung terigu, merica bubuk dan bumbu kaldu penyedap. Aduk sampai tercampur rata
3) Bulat-bulatkan adonan, masukkan ke dalam kocokan telor lalu gulingkan ke tepung panir kemudian goreng sampai matang kecoklatan (gorengnya pakek minyak yg agak banyak ya,, usahakan pakek api kecil saat menggoreng)
4) Siap disajikan ditemani dg saos sambal",4,11
3037,bola ayam sayur no vetsin ,ayam,"dada ayam , wortel disawut , tangkai seledri , daun bawang , tepung tapioka , tepung maizena diskip , garam , gula , air",9,"1) Blender ayam beserta garam n gula dengan air
2) Campur gilingan ayam dengan wortel, seledri, daun bawang
3) Tambahkan tepung tapioka n maizena
4) Rebus air di panci kecil. Bulatkan adonan bola Ayam sesuai selera
5) Saat bola mengapung angkat. Bola Ayam siap dinikmati",5,11
3040,udang bumbu pedas,udang,"udang , bawang putih , bawang merah , cabe merah , tomat , lengkuas , penyedap garam , gula , royko , air , minyak menumis",9,"1) Kupas kulit,kepala udang dan cuci bersih
2) Ulek bumbu: bawang merah,putih cabe,tomat,hingga halus,lengkuas ckp digeprek j
3) Panaskan minyak tumis bumbu hingga harum lalu masukan udang beri sedikit air
4) Masukan garam,gula dan penyedap rasa koreksi rasa dan masak hingga matang
5) Udang bumbu pedas siap disajikan",5,11
3045,ikan mujair goreng,ikan,"ikan mujair , bawang putih , kunyit , jahe , ketumbar , garam , air , minyak goreng , jeruk nipis , peras",9,"1) Bersihkan ikan mujair,cuci bersih,lumuri dg air perasan jeruk nipis,diamkan sebentar,lalu bilas sampai bersih
2) Haluskan bawang putih,kunyit,jahe,ketumbar dan garam,beri air,uleg rata.
3) Baluri ikan dg bumbu sampai rata,diamkan kurleb 15 menit agar bumbu meresap
4) Panaskan minyak goreng,goreng ikan sampai matang,angkat,tiriskan
5) Sajikan",5,11
3049,scramble egg kornet pedass,telur,"telur , kornet sapi pronas , jumput garam halus , jumput lada , minyak goreng , bumbu rajang , bawang merah , bawang putih , bawang bombai , cabe",10,"1) Siapkan wadah pecahkan 2 butir telur kocok lepas hingga rata tambahkan garam,lada bubuk kornet,potongan cabe, kocok hingga rata.
2) Panaskan minyak tumis rajang bawang merah, bawang putih, bombay hingga layu.
3) Tuangkan wadah berisi capuran telur tumis telur hingga telur menjadi serpihan, jika kurang rasa bisa di taburi sedikit garam.
4) Tes rasa matikan.
5) Selamat Mencoba.",5,11
3052,udang cabe garam,udang,"potong udang , daun bawang enak , air garam kaldu , cabai dikurangi , bawang putih enak , bawang bombai enak , kaldu",7,"1) Rendam udang di air garam / air kaldu semalaman
2) Kemudian goreng udangnya hingga hampir matang, tiriskan
3) Kemudian masukan mentega, masak daun bawang, bawang putih, cabai (kalau ga suka pedes, cabai bisa dikurangi) lalu tambah royco dan aduk hingga matang
4) Masukan lagi udangnya dan aduk dengan daun bawang, bawang putih dan cabai (mentega boleh ditambah lagi biar lebih enak)
5) Sajikan di atas piring",5,11
3055,omelet pampis tongkol,ikan,"telur , pampis tongkol , garam , minyak sayur",4,"1) Aduk semua bahan sampai tercampur rata.
2) Panaskan minyak, lalu buat dadar telur masak sampai matang. Siap disajikan dengan nasi hangat",2,11
3057,dadar telur tumis kucai,telur,"telur ayam , btg daun kucai , potong memanjang , bawang putih , bawang merah , cabai rawit , bawang kucai , tahu putih , goreng potong , saus tiram , garam , gula lada , minyak",10,"1) Kocok telur dengan sedikit garam dan lada bubuk. Lalu tambahkan sebagian daun kucai yg sudah dipotong. Kemudian dadar sampai matang, potong2 sesuai selera. Sisihkan.
2) Panaskan minyak tumis bawang putih, bawang merah sampai harum masukkan saus tiram, masukkan sisa daun kucai dan bawang kucai. Beri irisan cabai rawit. Aduk rata.
3) Masukkan tahu dan telur dadar yg sudah di potong-potong. Beri gula, garam dan kaldu bubuk. Aduk rata kemudian tes rasa.
4) Siap disajikan",4,11
3058,sambal balado telur ceplok,telur,"telur telur ceplok , cabai merah , bawang merah , bawang putih , kemiri , minyak , garam , gula",8,"1) Haluskan cabai merah, bawang merah, bawang putih, kemiri, garam, dan gula.
2) Tumis bumbu halus hingga wangi.
3) Masukkan telur dan aduk hingga rata.",3,11
3065,sup kambing,kambing,"tetelan kambing tulang , daging kambing potong , bumbu rebus kyu manis , dsalam , serai , djeruk , jeruk nipis , sayur kentang , wortel , kol , buncis potong , bumbu halus merica , bawang putih , pala , air , daun bawang , seledri , bawang goreng , irisan tomat segar , garam",8,"1) Rebus daging dan tetelan dengan bumbu rebus untk menghilangkn bau prengus si daging kambing. Tiriskan, cuci dan ganti airnya.
2) Tumis bumbu halus hingga harum. Masukan kedalam panci isi daging yg sudah d ganti airnya. Rebus sampai daging empuk. Lalu tambahkan sayur. tambahkan garam cek rasa.Bila sayur sudah matang. Tambahkan daun bawang, sledri, bawang goreng dan irisan tomat..
3) Sia dihidangkan. Sup kambing tapi tidak bau prengus. Enak...!!!",3,11
3075,ayam kremes keju ayam goreng tepung menu diet low carb,ayam,"dada ayam fillet jg ayam potong tp kalo msh tulang ungkep sebentar , telur , blok keju prochiz gold , bawang putih , lada , royco , minyak",7,"1) Potong ayam sesuai selera.. kocok telur dgn bawang putih cincang, lada & royco.. parut keju di wadah terpisah..
2) Balur ayam ke dalam kocokan telur.. lalu balur ke parutan keju.. hingga tertutupi semua sisi ayam dgn keju..
3) Panaskan minyak di atas teplon, kecil kan api.. goreng ayam hingga kuning kecoklatan, tutup teplon krn akan meletup2..
4) Jgn terlalu membolak-balik ayam.. cukup 1x balik ketika sdh kelihatan kuning kecoklatan, lalu angkat setelah matang..
5) Ini hasilnya.. Mateng di dalam, keju nya nempel & ga gosong ya.. enaakkk bgt & super crispy.. tahan lama lg crispy nya.. silahkan mencoba",5,11
3080,tahu aci kwalik,tahu,"tahu putih hrsnya tahu pong gk bumbuin goreng , bawang merah haluskan , bawang putih haluskan , lada , garam , seledri , daun bawang , tepung sagu , tepung terigu , air panas",10,"1) Potong tahu segitiga lalu goreng kering. Rendam dgn bumbu lada dan garam
2) Belah tahu jgn sampai putus dan balik
3) Buat isian : campur terigu, sagu, bawang merah dan putih, lada, garam, kaldu bubuk. Lalu tuang air panas sedikit demi sedikit sampai kalis
4) Isi tahu dengan isian lalu goreng sampai kering
5) Sajikan dengan lombok atau saos",5,11
3085,pindang tongkol,ikan,"tongkol , bumbu halus , bawang putih , kunyit , ketumbar , daun jeruk , garam",7,"1) Cuci tongkol, iris kepala belah dua.
2) Rebus air dlm panci kira2 tongkol tenggelam dlm air. Masukkan bumbu, sampai dengan air susut/ tinggal sedikit.
3) Angkat tongkol tata dalam wadah tertutup. Simpan dlm frezer.",3,11
3087,udang goreng bawang saos tiram,udang,"udang , bawang putih byk maknyush , saos tiram , merica , garam , minyak goreng",6,"1) Cuci bersih udang.. Tiriskan
2) Haluskan bawang putih & merica
3) Campurkan ulekan bawang & merica ke dalam udang, beri saos tiram & garam.Biarkan 10 menit hingga bumbu meresap ke dalam Udang
4) Panaskan minyak, lalu goreng Udang, tingkat kekeringan sesuaikan selera bunda"" drmh ya
5) Angkat, sajikan",5,11
3089,telur pindang,telur,"telur ayam sdh rebus , air , teh celup , kecap manis , gula merah , potong serai , daun salam sobek , garam kaldu bubuk",8,"1) Tuang semua bahan dalam satu wadah, rebus dengan menggunakan api sedang sampai air rebusan sisa sedikit saja ya.
2) Jangan lupa sekali kali di aduk biar warnanya rata. Setelah matang, siap sajikan",2,11
3099,sup tahu baso ikan,tahu,"tahu cina potong kotak , baso ikan belah , bawang putih cincang kasar , batang daun bawang , air matang , minyak sayur , bumbu , kaldu jamur , sejumput garam , lada , gula",9,"1) Panaskan minyak di wajan. Tumis bawang putih sampai harum dan kecoklatan. Lalu masukan baso ikan, aduk2 sebentar. Masukan air dan tahu. Besarkan api, tunggu sampai mendidih.
2) Setelah air mendidih, kecilkan api, beri bumbu2, aduk rata. Tes dan koreksi rasa. Terakhir masukan daun bawang, matikan api. Selesai.
3) Sajikan hangat. Yummy!!",3,11
3104,pindang udang,udang,"udang , ltr air , bawang merah , bawang putih , cabe merah , nanas , timun , gula , garam , terasi , aq ga pake",9,"1) Haluskan cabe merah, bawang merah, putih
2) Rebus dengan air, tunggu hingga mendidih
3) Masukkan nanas dan timun, tunggu agak lunak
4) Masukkan udang dan daun kemangi. Tunggu hingga udang berubah warna.",4,11
3108,udang goreng kriuk,udang,"udang , telur , bawang putih halus , sndk teh garam , sndk makan terigu , sndk teh kaldu ayam , adonan kering , sndk makan terigu",9,"1) Bersihkan udang buang kepala & kulit punggungnya
2) Masukkan ke adonan basah aduk rata
3) Balut ke adonan kering, bersihkan tepung di bagian buntut biar warnanya cantik
4) Goreng udang sebentar saja, jangan lama lama, keras jd'nya mom
5) Sajikan dgn saol sambal atau mayonnaise. Selamat menikmati mom",5,11
3109,prawn and squid ink pasta oglio olio,udang,"truffle oil olive oil , bawang putih , tipis , cabai rawit merah , cacah , udang jerbung , kupas , squid ink spaghetti , garam merica , keju parmesan topping , kaldu ayam jamur bubuk , pine nuts , sangrai , daun parsley , cacah topping",10,"1) Rebus pasta. Baca instruksi.
- Sambil pasta direbus, panaskan minyak dan tumis bawang putih hingga harum dan kecokelatan.
- Tambahkan udang. Masak sebentar hingga berubah warna.
- Masukkan cabai dan bumbuhi dengan garam, merica dan kaldu bubuk.
- Tambahkan pasta yang telah direbus.
- Aduk rata dan koreksi rasa.
- Sajikan selagi panas dengan taburan pine nuts, keju dan parsley.",1,11
3113,susu kefir,kambing,"susu uht bagus susu murni sapi kambing , grain kefir",2,"1) Tuang susu kedalam gelas kaca / toples kaca (jangan pakai kaleng/ tempat yg terbuat dari logam
2) Masukan grain kefir, tutup gelas/toples. Jangan terlalu rapat.
3) Simpan di lemari/ tempat yang tidak tembus cahaya. Tunggu fermentasi kurleb selama 24 jam.
4) Selamat menunggu, salam sehat ^^",4,11
3116,telur kukus sederhana,telur,"telur , air kaldu ayam kaldu bubuk ditambah air , lada , garam , daun bawang ",5,"1) Panaskan kukusan. Sambil menunggu kukusan siap, kocok lepas telur, kemudian saring.
2) Tambahkan lada, garam dan kaldu ayam (air). Aduk rata, tidak perlu dikocok agar tidak berbusa.
3) Tuang dalam mangkok tahan panas. Masukkan kedalam kukusan yg sudah panas, kecilkan api dan buka sedikit tutupnya. Saya pakai sumpit untuk mengganjal. Hal ini dilakukan agar diperoleh permukaan telur kukus yg halus.
4) Kukus selama 5 menit, taburi daun bawang. Tutup kembali, lanjutkan mengukus 3 menit lagi. Telur kukus siap diangkat.",4,11
3117,tempe menjos goreng,tempe,"tempe menjos , munjung tepung terigu , bawang putih bubuk , lada , biji ketumbar , batang daun bawang , air , garam , minyak goreng",9,"1) Potong kecil daun bawang, aduk rata bersama tepung, bumbu & air
2) Iris tipis Tempe lalu rendam agak lama didalam adonan supaya bumbu meresap, lalu goreng sampai matang, hidangkan dengan cabe rawit, makan selagi hangat.. Wow, heaven",2,11
3126,tahu walik,tahu,"biji tahu goreng , ayam fillet blender , tepung terigu , tapioka , bawang putih dihaluskan , batang daun bawang , garam , merica bubuk , kaldu bubuk , air panas",8,"1) Campur daging ayam yg sdh diblender dgn bawang putih yg sdh dihaluskan, tambahkan irisan daun bawang, garam, merica bubuk, kaldu bubuk secukupnya
2) Tambahkan tepung terigu, tapioka, air panas, kemudian aduk cepat hingga rata
3) Ambil tahu kemudian sayat, lalu di balik sehingga bagjan dalam ada d luar, kemudian rendam sbntr di air yg d beri kaldu spy bagian dlm yg d balik terasa gurih
4) Isi tahu dgn adonan, kemudian goreng dgn api kecil hingga krispy
5) Sajikan dgn sambal kecap",5,11
3135,gabus telur keju simple ,telur,"tepung tapioka , keju cheddar parut , telur ayam , butter margarin , sejumput garam krna rumaisha dibawah",5,"1) Campur semua bahan lalu aduk jadi satu
2) Uleni, hingga adonan bisa dipulung
3) Siapkan wajan yg diisi minyak goreng dgn suhu ruang
4) Pulung atau bentuk adonan lalu masukan kedalam minyak sampai benar2 terendam dan nyalakan api kompor. Api sedang cenderung kecil
5) Jangan diaduk, hingga adonan mengapung dan mulai mengeras agar tidak hancur. Goreng hingga kecoklatan, lalu angkat dan sajikan",5,11
3138,tahu saus blackpaper super simpel,tahu,"biji tahu putih , potong dadu , biji bawang bombai kasar , biji cabe merah , saus blackpaper , minyak goreng , gula garam",6,"1) Goreng setengah matang tahu putih. Tiriskan
2) Tumis bawang bombay dan cabe merah besar yg sudah di iris2 sesuai selera. Tumis hingga sedikit layu.
3) Kemudian masukkan tahu putih. Tumis sebentar dan masukkan saus blackpaper secukupnya. Saya pakai -/+ 4 sendok makan. Tambahkan gula dan gara. Tumis hingga saus meresap.
4) Matikan api. Dan siap disajikan. Makan dengan nasi hangat..",4,11
3144,sate dombakambing goreng,kambing,"daging kambing domba , ketumbar , bawang putih , bawang merah , jahe , garam , gula , kecap",7,"1) Potong-potong daging dombanya lalu sisihkan
2) Ulek bumbunya hingga lembut, lalu beri garam dan gula hinga kerasa manis dan asinnya
3) Masukan potongan daging domba ke bumbu halus yg sudah diulek td, lalu biarkan -+30menit biar bumbu meresap. Setelah 30menit, lalu goreng setelah setengah matang beri kecap manis secukupnya. Dan cicipi kurang apa... (biar kerasa enak sesuai selera) Aduk-aduk hingga matang. Angkat dan sajikan. Selamat mencoba :-)",3,10
3146,ungkep kambing bumbu iris,kambing,"daging kambing diris tipis kotak , bawang merah tipis , bawang putih tipis , jahe jahe , serai ganti daun jeruk , gula merah , kecap manis , garam , biji ketumbar , merica bubuk",10,"1) Tumis bawang merah dan putih sampai harum. Masukkan daging sampai berubah warna.Setelah berubah warna beri air. Masukkan semua bumbu kecuali kecap.
2) Masak sampai air agak menyusut. Beri kecap. Masak hingga daging empuk. Sajikan.",2,10
3147,homemade bakso sapi,sapi,"daging sapi giling , tepung aci , bawang putih , merica , garam , gula pasir , bawang goreng , cube es batu , telur",9,"1) Blender telur, garam,merica, gula, bawang putih dan bawang goreng selama 5 detik, masukan daging sapi giling bergantian dgn es batu blender hingga halus. Tuang adonan dalam wadah tambahkan tepung aci, aduk hingga rata.
2) Panaskan air, tidak usah sampai mendidih, masukan adonan bakso yg sdh dibulat2, biarkan sampai mengapung, angkat sisihkan.",2,10
3151,udang tepung saos mentega bawang telur asin,udang,"udang goreng , udang belah punggungnya kasih jeruk nipis , tepung beras cairkan air celupan udang , tepung sajiku , saos , mentega pake blue band an , telur asin ambil kuningnya , bawang putih cacah ",9,"1) Bersihkan udang, celupkan ke dalam cairan tepung lalu gulung” di tepung sajiku lalu siap digoreng
2) Panaskan teflon, masukkan seluruh blue band tunggu meleleh lalu masukan bawang putih dan kuning telur asinnya masak hingga bau nya harum lalu masukkan 1 sendok ajr tunggu matang lalu siap di guang keatas udang yang sudah digoreng",2,10
3152,sarden balado,ikan,"kaleng ikan sarden , kentang potong lidi , bumbu , daun jeruk biar wangi amis , cabe giling merah , bawang merah , bawang putih , tomat",8,"1) Goreng kentang tiriskan
2) Goreng bawang merah dan putih yang sudah di iris + tomat + daun jeruk + cabe giling + ikan sarden kaleng....
3) Aduk smua bahan satu dan dua sampe matang dan harum...
4) Kalo udah wangi dan matang...tinggal makan deh...",4,10
