foodId;Title;Category;Ingredients;Total_Ingredients;Steps;Total_Steps;Loves
2130;burger telor roti manis;telur;"[(""roti manis"", ""4 buah""), (""telor"", ""2 butir""), (""garam merica"", ""Secukupnya""), (""margarin"", ""1 sdm""), (""utk isian burger"", ""[tidak disebutkan]""), (""kol dikukus sebentar"", ""Secukupnya""), (""irisan tomat"", ""1 buah""), (""irisan timun"", ""1/2 buah""), (""saus sambal"", ""Secukupnya"")]";9;"1) Kocok lepas telor tmbhkn sdkt garam dan merica goreng hgg matang lalu bagi telor jadi 2 bagian.
2) Potong roti manis masing2 jd 2 bagian olesin margarin pada bagian dlm roti lalu panggang sebentar diatas teflon/wajan.angkat letakkan dlm piring.
3) Isi roti dgn urutan:kol+timun+telor+saus sambal+tomat+kol lalu tutup dgn roti.
4) Burger telor roti manis ala Jenny.L kitchen siap disantap sbg menu sarapan hr ini ^__^";4;15
2131;telur sosis mozarella;telur;"[(""telur"", ""3 butir""), (""sawi putih keci"", ""2 lembar""), (""sosis ayam sapi"", ""2 buah""), (""keju mozarella"", ""50 gram""), (""bumbu penyedap royco ayam"", ""1/2 sdt""), (""saus tomat cabai"", ""Secukupnya"")]";6;"1) Masukan semua bahan. Aduk merata. Bumbu sesuai takaran
2) Panaskan minyak di atas wajan. Lalu masukan adonan.
3) Masukan keju yg sudah di cairkan..
4) Jangan sampai kering merata. Angkat ketika bagian bawah sudah matang.
5) Lalu tiriskan, dan berikan saus sebagai pelengkap rasa";5;15
2136;tahu sutra daging cincang;tahu;"[(""tahu sutra"", ""1 kotak""), (""potong"", ""[deskripsi]""), (""daging"", ""100 gram""), (""cincang"", ""[deskripsi]""), (""daun bawang"", ""1 batang""), (""gula garam"", ""Secukupnya""), (""kecap asin"", ""1 sdm""), (""bawang putih"", ""2 siung""), (""cincang kasar"", ""[deskripsi]""), (""minyak utk menumis"", ""2 sdm"")]";7;"1) Goreng tahu sutra, tiriskan. Lalu tata di piring
2) Tumis bawang putih sampai wangi, masukkan daging. Masak sampai air menyusut. Masukkan Gula Garam dan kecap asin. Koreksi rasa bila perlu. Terakhir masukkan daun bawangnya. Aduk sekali lagi.
3) Tata daging diatas tahu, sajikan dengan cinta";3;15
2138;tempe kriuk super enak;tempe;"[(""tempe"", ""1 papan""), (""asam jawa asam jawa larutkan air"", ""1 sdm""), (""daun salam"", ""2 lembar""), (""lengkuas"", ""2 cm""), (""gula merah klo nya jadi"", ""1 sdm""), (""garam"", ""1/2 sdt""), (""cabai merah keriting serong"", ""5 buah""), (""cabai ijo serong"", ""5 buah""), (""bawang merah tipis"", ""4 siung""), (""bawang putih tipis"", ""2 siung"")]";10;"1) Iris tempe tipis""lalu goreng hingga kering dengan api sedang tiriskan tumis bawang, cabai, daun salam, lengkuas hingga sedikit kering  lalu masukkan air asam Jawa, garam, dan gula merah aduk"" sampai air menyusut lalu matikan kompor baru masukkan tempe dan aduk merata  tempe siap dihidangkan. Selamat mencoba
2) Jadi bekal suami hari ini, ditemani ikan salem balado dan buah. Kesukaan pak suami";2;15
2141;bakso sapi oatmeal one year ;sapi;"[(""daging sapi giling"", ""100 gram""), (""tepung oatmeal oatmeal diblender"", ""2 sdm""), (""kaldu sapi bubuk koala"", ""1/2 sdt""), (""sejumput kaldu jamur"", ""1/4 sdt""), (""sejumput garam"", ""1/8 sdt""), (""sejumput merica"", ""Secukupnya""), (""sepanci air"", ""Secukupnya"")]";7;"1) Didihkan air. Kecilkan api sampai hampir mati.
2) Campur semua bahan, bulat-bulatkan. Masukkan ke dalam air mendidih.
3) Angkat jika sudah mengapung.";3;15
2142;pepes tahu jamur;tahu;"[(""kotak tahu"", ""2 kotak""), (""jamur tiram"", ""100 gram""), (""telor ayam"", ""1 butir""), (""bumbu"", ""[tidak disebutkan]""), (""bawang merah"", ""4 siung""), (""bawang putih"", ""2 siung""), (""biji cabe"", ""10 buah""), (""lidi daun pisang bungkusnya"", ""Secukupnya"")]";8;1) Langkah membuat : hancurkan tahu.lalu siangin jamur tiram lalu cuci bersih campurkan bersama tahu..lalu haluskan bumbu yg di atas aduk rata bersama tahu dan jamur tambah kan telor aduk kembali beri garam micin roico aduk aduk sampai rata..lalu bungkus semat menggunakan lidi setelah selesai semua panggang menggunakan hapy call atau wajan yg sudah tidak di pakai.panggang pakai api kecil sambil di bolak balik sampai Mateng sempurna setelah matang angkat...dan sajikan;1;15
2146;sate kambing empuk dgn tips;kambing;"[(""nanas"", ""1/4 buah""), (""parut"", ""[deskripsi]""), (""saring"", ""[deskripsi]""), (""kecap manis"", ""100 ml""), (""bawang merah"", ""10 siung""), (""rajang"", ""[deskripsi]""), (""cabe rawit"", ""15 buah""), (""tomat air jeruk nipis"", ""1 buah""), (""tusuk sate"", ""Secukupnya""), (""daging kambing"", ""500 gram""), (""arang"", ""Secukupnya"")]";8;"1) Potong daging sesuai selera. Tusuk sampai hbs. Lalu celupkan pada wadah sari nanas secara Merata & SEBENTAR aja.. Tiriskan
2) Celupkan diwadah berisi kecap,sampai rata.
3) Tancapkan sate pada potongan pohon pisang (debog) ⏩sprti dfotoq.. Bakar diatas bara arang. Saat masih setengah matang, celupkan lagi diwadah kecap, bakar lg smp matang. Hasilnya nanti sate akan matang merata & tusuk satenya tdk patah krn gosong oleh api..
4) Sambel : campur kecap,bawang merah, tomat/perasan jeruk nipis & cabe. Jadi dech.
5) Selamat hr raya Idul Adha ya teman2";5;15
2147;telur rebus menit bener hemat gas ;telur;"[(""telur"", ""5 butir""), (""air"", ""Secukupnya""), (""panci teplon beserta tutupnya"", ""1 set"")]";3;"1) Tuang air dlm panci hingga mencapai 1 cm dari dasar panci lalu masukkan telur lalu tutup dgn tutup panci rebus dgn api besar selama 2 menit,stlh 2 menit kecilkan apinya lalu masak dgn api kecil selama 3 menit.
2) Setelah 3 menit matikan apinya dan biarkan dan tutup jangan dibuka2 dan panci tetap masih di atas kompor,biarkan di atas kompor selama 9 menit.
3) Setelah 9 menit tutup panci boleh dibuka,pindahkan telur ke wadah yg berisi air dingin hingga telur dingin untuk memudahkan waktu telur dikupas.
4) Telurnya mulus dan matang sempurna.
5) Siap untuk disantap.";5;15
2148;telur rebus menit;telur;"[(""air"", ""Secukupnya""), (""telur"", ""5 butir"")]";2;"1) Rebus telur dalam wajan teflon yang ditutup rapat dengan api besar selama 3 menit,lalu kecilkan api dan rebus lagi selama 2 menit.Matikan api dan biarkan selama 10 menit.
2) Rendam telur dalam air dingin lalu kupas.Telur siap dinikmati.Dan ga perlu waktu lama lagi merebus telur.Selamat mencoba.";2;15
2153;makelor makaroni telor ;telur;"[(""makaroni"", ""100 gram""), (""minyak goreng"", ""Secukupnya""), (""telor"", ""2 butir""), (""perasa makanan"", ""Secukupnya"")]";4;"1) Rebus makaroni hingga lunak(ketika merebus beri minyak dan garam)
2) Kocok lepas telur taru di botol kecap agar mudah saat memasukkan kedalam adonan maklor nanti
3) Panaskan cetakan lumpur lalu beri minyak goreng masukkan makaroni lalu tutup cetkan
4) Ketika setengah matang beri kocokan telur
5) Tunggu hingga matang lalu beri bumbu perasa..jd deh buat cemilan anak..";5;15
2154;sambal ati sapi;sapi;"[(""ati sapi"", ""250 gram""), (""kentang"", ""2 buah""), (""bumbu halus"", ""[deskripsi]""), (""cabe merah"", ""10 buah""), (""cabe rawit"", ""5 buah""), (""bawang merah"", ""5 siung""), (""bawang putih"", ""3 siung""), (""garam"", ""1/2 sdt""), (""tomat"", ""1 buah""), (""gula putih"", ""1 sdt"")]";10;"1) Rebus air sampai mendidih lalu masukkan garam & ati masak hingga empuk. Angkat tiriskan.
2) Goreng kentang & ati ampe garing ya. (Lupa di fhoto)
3) Tumis bumbu halus sampe wangi..
4) Tambahkan gula.. lalu tes rasa jika sudah cocok semua rasa nya. Baru masukkan ati & kentang. Masak hingga meresap.
5) Jangan terlalu kering. Angkat lalu sajikan sambel ati kentang";5;15
2156;tempe tepung;tempe;"[(""papan tempe"", ""1 papan""), (""tepung kobe"", ""1 bungkus""), (""daun bawang"", ""1 batang""), (""air"", ""Secukupnya""), (""minyak goreng"", ""Secukupnya"")]";5;"1) Potong2 tempe. lalu panaskan minyak. buat adonan basah dan kering. potong dan masukkan daun bawang.
2) Tempe yang sudah dipotong, masukkan dalam adonan basah lalu celup ke adonan kering cekup lagi ke adonan basah celup lagi ke adonan kering. masukkan pada minyak yg sudah panas.
3) Masak sampai matang kecoklatan. selamat menikmati.";3;15
2161;nasi goreng beef teriyaki;sapi;"[(""porsi nasi putih nasi kemarin"", ""1 piring""), (""mangkok beef teriyaki"", ""1 mangkok""), (""bawang merah halus"", ""3 siung""), (""cabai keriting"", ""3 buah""), (""cabai rawit gila"", ""5 buah""), (""kecap asin"", ""1 sdm""), (""kecap manis"", ""2 sdm""), (""garam"", ""1/4 sdt""), (""minyak utk menumis"", ""2 sdm"")]";9;"1) Tumis bawang merah dan duo cabai sampai layu n harum
2) Masukkan nasi dan beef teriyaki sisa. Tambahkan kecap asin, kecap manis dan sedikit garam. Aduk rata ya. Koreksi rasa bila perlu.
3) Tata di piring dan sajikan dengan cinta";3;15
2168;misoa udang nyemek;udang;"[(""misoa"", ""1 gulung""), (""buncis kasar"", ""50 gram""), (""telur"", ""1 butir""), (""udang kupas kulit cincang halus"", ""50 gram""), (""bawang putih"", ""1 siung""), (""kecap asin"", ""1 sdm""), (""gula"", ""1/4 sdt""), (""air"", ""200 ml""), (""bawang goreng kacang edamame rebus sbg pelengkap"", ""Secukupnya"")]";9;"1) Rebus misoa. Lalu tiriskan. Sisihkan
2) Tumis bawang putih sampai harum dan layu. Masukkan udang cincang, masukkan buncis, kecap asin dan gula. Masukkan air dan misoa. Sudah agak mendidih masukkan telur. Aduk2 sampai telurnya melapisi seluruh misoa. Koreksi rasa bila ada yg kurang.
3) Beri taburan bawang goreng dan kacang edamame rebus. Sajikan dengan cinta";3;15
2169;orak arik telur teri tumis bawang merah;telur;"[(""bawang merah"", ""10 siung""), (""bawang"", ""[tidak disebutkan]""), (""telur"", ""3 butir""), (""kocok"", ""[deskripsi]""), (""orak arik"", ""[deskripsi]""), (""sisihkan"", ""[deskripsi]""), (""teri asin"", ""2 sdm""), (""goreng renyah"", ""[deskripsi]""), (""cabe rawit merah"", ""5 buah""), (""keping terasi"", ""1/2 sdt""), (""garam"", ""1/4 sdt""), (""gula pasir"", ""1/4 sdt""), (""suka kaldu bubuk"", ""1/2 sdt""), (""minyak utk menumis"", ""2 sdm"")]";9;"1) Panaskan minyak, tumis bawang merah dan cabe rawit hingga harum
2) Tambahkan terasi, gula pasir, garam dan kaldu bubuk
3) Koreksi rasa
4) Masukkan telur orak-arik. Aduk rata. Angkat";4;15
2170;tumis tahu sawi putih;tahu;"[(""tahu putih"", ""1 kotak""), (""sawi putih"", ""1/2 bonggol""), (""bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""cabe rawit"", ""5 buah""), (""cabe merah"", ""2 buah""), (""garam gula"", ""Secukupnya""), (""minyak"", ""2 sdm"")]";8;"1) Potong tahu sesuai selera, lalu goreng, sisihkan.
2) Potong2 sawi putih, cuci bersih, tiriskan.
3) Iris duo bawang dan cabe. Panaskan minyak, tumis bawang sampai harum, lalu tambahkan cabe, jika sdh layu dan matang, masukkan tahu dan sawi putih, beri garam dan gula, aduk rata, masak hingga sawi matang, jgn terlalu layu, biar ada kres2 nya. Angkat dan siap di sajikan.";3;15
2172;tahu nori saus teriyaki;tahu;"[(""tahu kuning"", ""4 buah""), (""nori"", ""2 lembar""), (""potong tahu"", ""[deskripsi]""), (""tepung terigu"", ""3 sdm""), (""garam"", ""1/4 sdt""), (""merica bubuk"", ""1/4 sdt""), (""bumbu"", ""[tidak disebutkan]""), (""bawang putih"", ""2 siung""), (""cincang halus"", ""[deskripsi]""), (""saus teriyaki"", ""3 sdm""), (""kecap asin"", ""1 sdm""), (""tepung maizena"", ""1 sdt""), (""larutkan air"", ""[deskripsi]""), (""air"", ""100 ml"")]";10;"1) Siapkan tepung terigu. Tambahkan garam dan merica, aduk rata. Celupkan bagian atas tahu ke dalam tepung. Lalu teteskan air, tempel nori di atasnya.
2) Panaskan minyak goreng. Gulung-gulung tahu ke dalam tepung terigu. Goreng sampai matang. Angkat, tiriskan. (Kalo sy gorengnya ga dibalik, bagian atas tahunya disiram terus minyak panas sampai bagian bawahnya matang).
3) Saus Teriyaki: Panaskan 3 sdm minyak. Tumis bawang putih sampai harum. Masukkan air, kecap dan saus. Aduk rata, tes rasa. Masukkan larutan tepung maizena, aduk-aduk. Masak sampai saus mengental.
4) Tata tahu di atas piring. Siram dengan saus teriyaki, beri taburan biji wijen (Sy lupa). Sajikan. #semangatmencoba";4;15
2173;tempe tepung sederhana;tempe;"[(""papan tempe potong tipis"", ""1 papan""), (""tepung terigu"", ""5 sdm""), (""royco"", ""1 sdt""), (""lada"", ""1/4 sdt""), (""air"", ""Secukupnya""), (""minyak"", ""Secukupnya"")]";6;"1) Potong2 tipis tempe
2) Campurkan terigu, lada bubuk dan royco dalam wadah lalu tambahkan air hingga mengental (jgn terlalu kental/encer)
3) Panaskan minyak dalam wajan
4) Celupkan tempe kedalam adonan terigu lalu goreng hingga matang kecoklatan dgn api kecil cenderung sedang
5) Taraaa sudah jadi siap disantap bersama nasi hangat :)";5;15
2176;tahu crispy ala fe;tahu;"[(""tahu kuning cibuntu"", ""10 buah""), (""tepung sajiku"", ""1 bungkus""), (""minyak goreng"", ""Secukupnya"")]";3;"1) Potong tahu jadi 4 bagian lalu celupkan ke tepung Sajiku kering. Adonan tepung kering ya. Jangan ditambah air karena tahu mengeluarkan air. Jadi langsung nempel deh tepungnya.
2) Goreng diminyak panas sedang, balik hingga matang rata. Siap disajikan bersama saus sambal botolan atau tumis cabe bawang merah  cocok disantap panas2.";2;15
2177;risol mayo kornet sapi;sapi;"[(""kornet sapi pronas"", ""1 kaleng""), (""tepung panir tepung roti"", ""100 gram""), (""tepung terigu"", ""150 gram""), (""telur ayam"", ""1 butir""), (""sosis"", ""3 buah""), (""garam"", ""1/2 sdt""), (""air"", ""250 ml""), (""mayones"", ""Secukupnya"")]";8;"1) Campurkan tepung, garam, 1 telur, air secukupnya aduk hingga merata
2) Rebus 3 telur dan sosis hingga matang
3) Panggang adonan ke teflon hingga matang
4) Kemudian masukan isian (telur, sosis, kornet, mayones)
5) Kocok 2 telur, masukan risol ke telur dan taburi dengan tepung roti, goreng hingga matang";5;15
2183;tempe sambel bawang;tempe;"[(""tempe"", ""1 papan""), (""cabe rawit setan"", ""15 buah""), (""bawang putih"", ""2 siung""), (""minyak"", ""2 sdm""), (""garam gula"", ""Secukupnya"")]";5;"1) Iris Tempe sesuai selera, rendam dengan air garam
2) Uleg cabe, bawang putih, penyetkan tempe bersama sambal, jangan lupa kasih garam sama sejimpit gula, siap menemani makan anda";2;15
2185;ayam goreng bahan no capek no ribet;ayam;"[(""sayap ayam"", ""500 gram""), (""potong"", ""[deskripsi]""), (""air es"", ""100 ml""), (""tepung sajiku golden crispy"", ""1 bungkus"")]";3;"1) Ambil 2 wadah. (Utk wadah adonan kering sy pakai toples & adonan basah dibaskom). Setelah ayam dicuci&dipotong,masukkan ayam keadonan kering,ratakan,ketuk2. Pindahkan keadonan basah,tiriskan bntar. Terakhir balik lg keadonan kering. Cubit2 agar crispy&kriting.
2) Goreng diminyak panas smp golden brown. Bolak balik ayanmya & dgn api sedang ya bun agar mateng rata. Tiriskan
3) Siap dihaap
4) Monggo,bwt maksi td.. Lbh sehat klo masak sndiri..";4;15
2190;goreng ayam tempe balado;tempe;"[(""ayam"", ""1/4 ekor""), (""papan tempe"", ""1/2 papan""), (""kentang"", ""1 buah""), (""minyak goreng"", ""Secukupnya""), (""halus"", ""[deskripsi]""), (""cabe merah keriting"", ""10 buah""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""4 siung""), (""tomat"", ""1/2 buah""), (""garam penyedap"", ""Secukupnya"")]";10;"1) Panaskan minyak lalu goreng tempe, matang angkat sisihkan, kemudian goreng kentang sampai matang sisihkan, baru goreng ayam yang sebelumnya di kasih perasan air jeruk nipis dan garam lalu goreng sampai agak kekuningan sisihkan.
2) Ulek bahan halus, lalu masak sampai matang baru tambahkan sedikit penyedap.
3) Lalu campur semua bahan aduk hingga semua tercampur rata.
4) Siap di hidangan.";4;15
2194;kentang udang balado;udang;"[(""udang"", ""150 gram""), (""kentang"", ""2 buah""), (""kupas potong dadu"", ""[deskripsi]""), (""goreng"", ""[deskripsi]""), (""jeruk nipis"", ""1/2 buah""), (""daun jeruk"", ""2 lembar""), (""gula"", ""1/2 sdt""), (""garam"", ""1/2 sdt""), (""bumbu halus"", ""[deskripsi]""), (""cabai merah keriting"", ""10 buah""), (""cabai rawit merah"", ""5 buah""), (""bawang merah"", ""5 siung"")]";10;"1) Goreng kentang sampai matang. Sisihkan
2) Panaskan minyak sisa menggoreng kentang, tumis bumbu halus dan daun jeruk, masak hingga bumbu harum.
3) Masukkan udang, tambahkan gula dan garam, aduk rata, masak sampai udang terlihat matang.
4) Masukkan kentang yang sudah digoreng, aduk rata, masak sampai bumbu meresap.
5) Koreksi rasa, matikan kompor lalu berikan perasan jeruk nipis, aduk rata lalu Sajikan.";5;15
2195;orak arik telur campur tahu;telur;"[(""telur ayam kocok lepas"", ""2 butir""), (""tahu putih potong bentuk kotak"", ""1 kotak""), (""bumbu"", ""[tidak disebutkan]""), (""biji cabe rawit"", ""5 buah""), (""biji cabe keriting"", ""3 buah""), (""bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""garam"", ""1/2 sdt""), (""air"", ""50 ml""), (""gula merah ro co"", ""1 sdm"")]";10;"1) Goreng irisan Tahu sampai sedikit menguning
2) Goreng telur yg sudah dikocok,Aduk2 ketika menggoreng agar telur mjdi orak arik
3) Setelah itu haluskan semua bumbu,goreng hingga kecoklatan sambil tambahkan Gula merah dan garam serta ro*co secukupnya
4) Masukkan sedikit air,tunggu hingga menyusut kemudian masukkan tahu dan telur
5) Done,Sajikan dengan Nasi hangat";5;15
2198;ayam geprek kekinian;ayam;"[(""ayam potong"", ""1/2 ekor""), (""tepung bumbu merk"", ""1 bungkus""), (""tepung kanji maizena"", ""2 sdm""), (""telur"", ""1 butir""), (""sambal geprek"", ""[tidak disebutkan]""), (""bawang putih"", ""2 siung""), (""terasi"", ""1/2 sdt""), (""cabe merah"", ""5 buah""), (""cabe rawit"", ""15 buah""), (""tomat"", ""1 buah"")]";10;"1) Lumuri ayam dg telur, sedikit tepung bumbu instan dan maizena 1 sdm. Lumuri sampe tercampur rata. Sisihkan dlu dlm kulkas slma 30 mnt.
2) Stelah 30 mnt.. kluarkan ayam dri kulkas, panaskan minyak, ambil 1 potg ayam lumuri dg tepung bumbi yg sdh di campur tepung maizena.. lumuri dan cubit2 kecil ayamnya biar ada efek kriwil2 nya.
3) Goreng ayam2 nya. Usahakan sampai tenggelam minyak ya.. dgn api sedang.
4) Sambil nggu ayam nya mateng, kita buat trs sambel geprek nya.. semua bahan2 sambal di tumbuk kasar aja ya moms.. kalo mau bahn2 nya boleh di goreng trlebih dlu. Gak jg gpp.. sesuai selra aja.
5) Ayam nya mateng.. ambil beberapa potg ayam, lalu geprek kan di sambal geprek yg udh kita tumbuk kasar td. Jadi dehh.... makan dg nasi hangat. Oya buat anak2 aku parutkan aja keju di ayam geprek nya. Selamat mencoba moms.";5;15
2203;kering tempe gula merah pedas;tempe;"[(""papan tempe tempe"", ""1 papan""), (""bumbu diulek dihaluskan"", ""[deskripsi]""), (""gula merah sisir halus"", ""2 sdm""), (""bawang merah"", ""4 siung""), (""kupas n"", ""[deskripsi]""), (""bawang putih"", ""2 siung""), (""kupas n"", ""[deskripsi]""), (""cabe merah"", ""5 buah""), (""cabe rawit merah"", ""10 buah""), (""garam halus"", ""1/2 sdt""), (""kecap manis"", ""2 sdm""), (""cuka"", ""1 sdt"")]";10;"1) Iris Tipis Tempe n Goreng Hingga tempe Garing/Kering
2) Tumis Bumbu Yang Sudah Di Ulek/DiHaluskan Hingga Benar2 Matang n Harum, Setelah Itu Tambahkan Kecap Manis, Cuka dan Tempe Yang Sudah Di Goreng Juga Garam Secukupnya, Masak Hingga Kecap Menyusut n Koreksi Rasa, Jika Sudah Pas Matikan Kompor
5) Setelah Suhu Ruang, Tutup,,,";5;15
2211;telor ceplok tumis kecap ;telur;"[(""telur"", ""4 butir""), (""ceplok"", ""[deskripsi]""), (""genggam buncis"", ""1 genggam""), (""serong"", ""[deskripsi]""), (""rebus kurleb menit"", ""[deskripsi]""), (""bumbu"", ""[tidak disebutkan]""), (""cabe merah keriting"", ""5 buah""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""3 siung""), (""tomat potong kotak"", ""1 buah""), (""kecap manis"", ""3 sdm""), (""saus tiram"", ""1 sdm""), (""gula garam"", ""Secukupnya"")]";10;"1) Tumis bumbu iris hingga harum dan matang
2) Masukkan buncis rebus bersama tomat, masukkan kecap manis dan saus saus tiram, aduk aduk
3) Masukkan telur ceplok aduk rata beti bumbu koreksi rasa, sajikan";3;15
